CampaignID,SendDate,SendHour,AudienceSize,Subject,TopKeywords,OpenRate,ClickRate,ConversionRate,DeviceType,CustomerSegment,CampaignType
CMP13431,2024-09-16,21,2000,collaboration : découvrez nos nouveautés,"exclusif, recommandation, lookbook, design, décryptage, concept",23.54,4.21,0.02,Mobile,Loyal,Newsletter
CMP17118,2023-03-02,5,1000,partage sur nos best-sellers,"plaisir, esprit, moment, cyber monday, nouvel an, événement",32.98,3.9,0.0,Desktop,Returning,Seasonal
CMP16805,2025-10-06,4,1000,soldes sur nos best-sellers,"plage, cyber monday, célébrez, chaud, magie, réveillon",32.07,3.72,0.62,Desktop,Loyal,Seasonal
CMP11261,2025-03-26,6,5000,prix — livraison gratuite,"commande, bon, pack, avantage, nouvelle, instantané",20.47,0.1,0.0,Mobile,VIP,Promotion
CMP10647,2023-10-14,21,2000,exclusif : découvrez nos nouveautés,"articles, lookbook, histoire, nouveau, éditorial, concept",8.26,0.1,0.44,Mobile,Loyal,Newsletter
CMP10019,2023-07-24,2,2000,exclusif — offres limitées aujourd’hui,"astuces, concept, concept, thématique, coulisses, bestseller",12.57,0.42,0.2,Mobile,New,Newsletter
CMP15608,2024-01-14,5,500,inspiration — offres limitées aujourd’hui,"blog, sélection, story, bestseller, style, must-have",15.27,2.39,0.34,Mobile,Returning,Newsletter
CMP12145,2024-06-29,14,500,rejoignez : nos clients adorent ❤️,"invitation, compte, avantage, retour gagnant, redécouvrez, merci",7.4,0.46,0.43,Mobile,New,Re-engagement
CMP16920,2025-03-09,9,10000,inédit — livraison gratuite,"rabais, craquez, client, panier, surprise, prix",13.3,1.88,0.04,Mobile,Inactive,Promotion
CMP15922,2024-02-22,17,500,fidélité sur nos best-sellers,"avantage, cadeau, commande, prix, coupon, équipe",19.83,0.95,0.0,Desktop,Loyal,Promotion
CMP19411,2024-03-15,14,500,thématique pour vous — 2 jours seulement,"design, nouveautés, idées, incontournable, focus, inspiration du mois",14.2,2.13,0.77,Mobile,Returning,Newsletter
CMP12791,2024-07-08,11,5000,réduction — ne manquez pas cette opportunité ❤️,"bon, satisfaction, exclusif, remise, pack, instantané",17.13,1.64,0.0,Mobile,Inactive,Promotion
CMP14954,2024-01-13,14,10000,remise pour vous — 3 jours seulement,"client, gratuit, exceptionnelle, livraison, nouvelle, craquez",11.94,2.86,0.0,Desktop,Returning,Promotion
CMP16727,2025-04-08,11,2000,satisfaction — offres limitées aujourd’hui,"bon, jusqu’à, meilleur, code, livraison, client",24.52,2.67,0.34,Mobile,Returning,Promotion
CMP11905,2024-03-26,17,2000,expédition — offres limitées aujourd’hui,"revenez, urgence, votre achat, disponible, oubliez, article",22.38,3.57,0.18,Desktop,New,Reminder
CMP12021,2025-07-13,9,1000,inspiration du mois : découvrez nos nouveautés,"événement, innovation, story, idées, style, bestseller",20.37,2.88,0.04,Mobile,Loyal,Newsletter
CMP15357,2024-08-17,6,500,avantage : nos clients adorent,"exception, prix, exceptionnelle, bon, cadeau, rabais",20.85,2.01,0.76,Mobile,Loyal,Promotion
CMP13501,2025-08-02,15,1000,gagnez sur nos best-sellers,"bon, gratuit, exclusif, duo pack, jusqu’à, cadeau",15.37,4.09,0.0,Mobile,Loyal,Promotion
CMP11369,2023-06-27,17,2000,compte : nos clients adorent,"invitation, surprise, longtemps, rejoignez, retour, prolongation",3.7,0.12,0.01,Desktop,New,Re-engagement
CMP14767,2023-08-28,11,1000,style — offres limitées aujourd’hui,"événement, tendances, décryptage, concept, collection, focus",26.84,3.0,0.0,Mobile,Returning,Newsletter
CMP11368,2024-09-25,6,2000,exclusif : nos clients adorent,"jusqu’à, surprise, exclusif, prix, meilleur, panier",13.73,1.66,0.0,Mobile,Loyal,Promotion
CMP19373,2025-03-07,15,20000,absent : nos clients adorent,"fidélité, reprise, encore là, personnalisé, merci encore, absent",11.9,0.72,0.0,Mobile,New,Re-engagement
CMP19784,2024-09-24,21,2000,tendances — ne manquez pas cette opportunité,"préférence, astuces, décryptage, recommandation, créatif, nouveautés",7.94,0.1,0.0,Mobile,Inactive,Newsletter
CMP11941,2023-05-27,22,2000,story : découvrez nos nouveautés,"créatif, sélection, décryptage, lancement, nouveau, événement",11.54,0.72,0.65,Desktop,Returning,Newsletter
CMP17588,2025-08-23,4,1000,pack : jusqu’à 40% de remise !,"livraison, code, inédit, soldes, urgent, satisfaction",18.68,1.95,0.45,Mobile,VIP,Promotion
CMP11978,2024-11-29,1,10000,réduction pour vous — 5 jours seulement,"achetez, vérifiez, abandon, aujourd’hui, rupture, bénéficiez",9.56,2.37,0.46,Mobile,Inactive,Reminder
CMP18726,2025-04-25,10,5000,printemps — livraison gratuite,"black friday, famille, rentrée, automne, printemps, fin d’année",19.33,2.45,0.0,Mobile,New,Seasonal
CMP15364,2025-02-07,22,20000,guide : découvrez nos nouveautés,"partage, interview, lookbook, lancement, guide, histoire",12.54,0.1,0.18,Mobile,Returning,Newsletter
CMP13366,2024-01-23,7,1000,nouveau pour vous — 7 jours seulement,"guide, découvrez, bestseller, astuces, highlights, coulisses",6.42,0.91,0.22,Mobile,New,Newsletter
CMP16618,2023-05-24,3,10000,client : jusqu’à 40% de remise !,"urgent, duo pack, inédit, cadeau, économie, prix",14.3,0.47,0.08,Mobile,VIP,Promotion
CMP17113,2023-11-25,3,5000,gratuit : découvrez nos nouveautés,"bundle, instantané, essai, équipe, réduction, duo pack",0.5,0.1,0.0,Mobile,Inactive,Promotion
CMP15046,2024-01-29,11,2000,prix sur nos best-sellers,"promo, équipe, semaine, duo pack, pack, jusqu’à",15.54,0.16,0.0,Desktop,New,Promotion
CMP13889,2025-02-28,16,500,tendances — offres limitées aujourd’hui,"collaboration, nouveau, bestseller, préférence, sélection, astuces",25.83,1.92,0.04,Mobile,Returning,Newsletter
CMP13372,2025-04-20,6,2000,produit — ne manquez pas cette opportunité,"encore disponible, reprendre, achetez, commande, limité, réduction",15.88,1.84,0.0,Tablet,New,Reminder
CMP14553,2023-02-03,7,1000,incontournable : jusqu’à 15% de remise !,"préférence, style, bon plan, histoire, recommandation, highlights",9.59,0.71,0.39,Mobile,Inactive,Newsletter
CMP21192,2024-08-31,18,500,jusqu’à — ne manquez pas cette opportunité,"spécial, bon, promo, meilleur, offre, équipe",16.09,0.1,0.13,Mobile,Loyal,Promotion
CMP13045,2023-10-31,6,2000,inédit : jusqu’à 25% de remise !,"nouvelle, gagnez, inédit, bonus, prix, craquez",15.76,2.07,0.0,Mobile,New,Promotion
CMP14810,2024-10-21,9,5000,client : jusqu’à 25% de remise !,"bonus, offre unique, merci encore, fidélité, petit mot, communauté",16.88,0.1,0.87,Mobile,New,Re-engagement
CMP12333,2024-04-16,22,1000,pâques pour vous — 6 jours seulement,"magie, moment, événement, célébrez, cyber monday, printemps",19.95,3.85,0.14,Desktop,New,Seasonal
CMP10839,2025-02-22,13,1000,gagnez pour vous — 3 jours seulement ❤️,"fidélité, cadeau, code, semaine, avantage, économie",9.1,2.44,0.32,Desktop,New,Promotion
CMP15262,2023-11-30,10,2000,promo — offres limitées aujourd’hui,"rabais, gratuit, réduction, jusqu’à, équipe, commande",19.91,4.0,0.57,Mobile,New,Promotion
CMP18516,2023-02-21,10,5000,collection pour vous — 3 jours seulement,"idées, highlights, partage, astuces, style, story",23.99,2.79,0.84,Mobile,VIP,Newsletter
CMP20904,2024-06-12,12,5000,cadeau sur nos best-sellers,"réveillon, célébrez, hiver, bonne année, tradition, tenue",26.05,3.67,0.0,Mobile,Returning,Seasonal
CMP11434,2024-01-03,9,10000,duo : jusqu’à 20% de remise !,"prix, nouvelle, gratuit, profitez, jusqu’à, essai",9.66,0.73,0.32,Mobile,New,Promotion
CMP13857,2025-06-22,3,1000,plaisir : jusqu’à 15% de remise !,"plaisir, valentin, black friday, chaud, fête, famille",22.26,4.36,0.66,Mobile,Returning,Seasonal
CMP14601,2024-08-30,23,2000,semaine sur nos best-sellers,"satisfaction, cadeau, urgent, spécial, duo pack, offre",4.09,0.1,0.0,Mobile,Inactive,Promotion
CMP12673,2025-03-15,0,500,vacances — offres limitées aujourd’hui,"cyber monday, soleil, vacances, instant, réveillon, bonne année",18.8,1.35,0.0,Mobile,New,Seasonal
CMP15180,2023-01-19,14,500,revivez — ne manquez pas cette opportunité,"petit mot, redécouvrez, rejoignez, événement, retour gagnant, avantage",10.02,1.02,0.02,Desktop,Returning,Re-engagement
CMP10487,2023-04-26,8,2000,surprise — offres limitées aujourd’hui,"gratuit, promo, commande, anniversaire, réduction, bonus",24.08,4.44,0.83,Mobile,Returning,Promotion
CMP15517,2024-12-13,1,500,bénéficiez — livraison gratuite,"en attente, regardez, terminer, bénéficiez, expédition, panier",15.51,3.28,0.0,Mobile,Inactive,Reminder
CMP10533,2023-09-22,6,500,prix — ne manquez pas cette opportunité,"remise, promo, limité, avantage, satisfaction, équipe",8.81,0.1,0.56,Mobile,New,Promotion
CMP17602,2024-09-22,5,2000,joie — livraison gratuite,"valentin, esprit, partage, occasion, hiver, bonne année",16.15,1.18,0.0,Mobile,Returning,Seasonal
CMP17606,2024-03-22,5,2000,inédit : découvrez nos nouveautés,"livraison, vente, stock, cadeau, satisfaction, gratuit",9.82,0.1,0.0,Desktop,New,Promotion
CMP16081,2025-07-28,3,500,réduction — offres limitées aujourd’hui,"exclusif, code, promo, duo, gagnez, exceptionnelle",20.79,0.1,0.21,Mobile,Loyal,Promotion
CMP12960,2024-01-15,11,5000,surprise : découvrez nos nouveautés,"instantané, exclusif, gratuit, flash, surprise, bonus",18.63,2.99,0.11,Mobile,Returning,Promotion
CMP12183,2023-07-10,23,1000,offre : nos clients adorent,"meilleur, code, livraison, gratuit, satisfaction, commande",5.44,0.83,0.73,Mobile,Inactive,Promotion
CMP20964,2023-04-29,23,5000,blog — livraison gratuite,"produit, design, bon plan, édition limitée, concept, newsletter",26.67,1.23,0.5,Mobile,VIP,Newsletter
CMP14168,2023-04-23,23,1000,bonus — offres limitées aujourd’hui,"stock, super, prix, urgent, pack, livraison",7.16,1.05,0.02,Mobile,Inactive,Promotion
CMP15719,2023-10-26,17,2000,avant : nos clients adorent,"finalisez, commande, encore disponible, votre achat, urgence, promotion",15.15,4.91,0.54,Mobile,Returning,Reminder
CMP21203,2023-03-02,18,10000,newsletter : jusqu’à 15% de remise !,"newsletter, sélection, nouveau, partage, concept, exclusif",16.48,0.76,0.1,Mobile,VIP,Newsletter
CMP21555,2025-05-17,8,500,préférence pour vous — 3 jours seulement,"collaboration, découvrez, tendances, exclusif, lancement, nouveautés",10.43,2.89,0.0,Desktop,Inactive,Newsletter
CMP17091,2023-06-14,4,5000,finalisez — ne manquez pas cette opportunité,"finalisez, encore disponible, avant, attention, rappel, terminer",22.09,5.29,0.74,Desktop,VIP,Reminder
CMP19326,2023-07-22,17,1000,limité : découvrez nos nouveautés,"abandon, commande, terminer, revenez, paiement, vérifiez",24.98,6.24,0.71,Mobile,Returning,Reminder
CMP16714,2023-01-28,8,1000,super — offres limitées aujourd’hui ❤️,"exception, panier, livraison, promo, anniversaire, bon",13.04,0.95,0.0,Mobile,New,Promotion
CMP10200,2024-04-08,18,5000,disponible : nos clients adorent,"expédition, rupture, terminer, aujourd’hui, votre achat, limité",24.25,5.03,0.0,Mobile,VIP,Reminder
CMP21772,2024-04-11,11,1000,style — livraison gratuite,"événement, inspiration, thématique, créatif, nouveau, coulisses",17.49,0.39,0.8,Mobile,New,Newsletter
CMP12210,2024-06-27,12,500,prix sur nos best-sellers,"anniversaire, livraison, gagnez, duo pack, exception, code",19.07,0.62,0.0,Mobile,Returning,Promotion
CMP18251,2023-10-13,3,2000,articles — offres limitées aujourd’hui,"interview, innovation, concept, moment, actualité, must-have",7.07,1.82,0.6,Desktop,New,Newsletter
CMP17838,2024-12-19,22,500,inédit — ne manquez pas cette opportunité,"fidélité, deal, bonus, urgent, super, baisse",14.64,0.1,0.85,Desktop,Returning,Promotion
CMP19119,2024-10-12,20,10000,concept — offres limitées aujourd’hui,"concept, sélection, actualité, exclusif, inspiration du mois, histoire",18.87,0.1,0.76,Desktop,Returning,Newsletter
CMP18761,2024-07-04,8,2000,meilleur pour vous — 6 jours seulement,"gagnez, bon, satisfaction, fidélité, anniversaire, code",9.78,2.11,0.0,Desktop,New,Promotion
CMP19117,2025-06-11,7,2000,coulisses : jusqu’à 10% de remise !,"articles, lookbook, moment, partage, coulisses, actualité",10.4,2.25,0.95,Mobile,Loyal,Newsletter
CMP21718,2025-01-19,14,10000,avantage : jusqu’à 40% de remise !,"coupon, stock, duo, prix, gratuit, client",8.09,0.1,0.0,Mobile,Inactive,Promotion
CMP12444,2024-12-29,12,10000,préférence pour vous — 4 jours seulement,"préférence, blog, sélection, bon plan, lookbook, design",9.41,0.1,0.0,Mobile,New,Newsletter
CMP13312,2025-02-14,23,1000,limité — offres limitées aujourd’hui,"offre, satisfaction, équipe, deal, bonus, pack",13.75,2.06,0.08,Mobile,Returning,Promotion
CMP10218,2023-08-12,5,10000,exclusif pour vous — 3 jours seulement,"bonus, avantage, exclusif, coupon, gratuit, équipe",18.24,1.19,0.66,Mobile,Returning,Promotion
CMP12615,2023-09-07,0,2000,éditorial — livraison gratuite,"focus, partage, interview, revue, articles, inspiration",15.64,0.1,0.41,Mobile,VIP,Newsletter
CMP18029,2024-07-07,21,2000,paiement — livraison gratuite,"reprendre, achetez, disponible, stock, réassort, quantité",16.27,4.14,0.63,Mobile,Returning,Reminder
CMP13777,2023-07-10,1,10000,prix sur nos best-sellers,"inédit, semaine, client, anniversaire, profitez, cadeau",7.6,0.1,0.0,Desktop,Loyal,Promotion
CMP14629,2024-02-18,4,5000,hiver — ne manquez pas cette opportunité,"tenue, ambiance, magie, cadeau, famille, rentrée",28.22,5.3,0.3,Mobile,VIP,Seasonal
CMP20736,2024-02-24,23,500,quantité — livraison gratuite,"urgence, avant, poursuivez, terminer, reprendre, temps",16.04,1.21,0.0,Mobile,Inactive,Reminder
CMP19192,2024-09-10,15,1000,partage sur nos best-sellers,"nouveautés, collection, design, interview, newsletter, actualité",24.03,2.13,0.17,Mobile,Loyal,Newsletter
CMP21998,2024-05-24,12,5000,promo — ne manquez pas cette opportunité,"baisse, client, craquez, pack, jusqu’à, exceptionnelle",16.07,1.57,0.0,Desktop,Inactive,Promotion
CMP21751,2025-03-25,18,1000,quantité — livraison gratuite,"commande, profitez, encore, achetez, rappel, poursuivez",21.37,2.58,0.0,Desktop,Inactive,Reminder
CMP17189,2024-05-08,20,10000,vacances sur nos best-sellers,"occasion, tradition, repas, chaud, nouvel an, fin d’année",26.98,1.58,0.32,Mobile,New,Seasonal
CMP21590,2023-10-30,17,10000,disponible : nos clients adorent,"quantité, expédition, oubliez, profitez, vérifiez, attention",17.76,0.46,0.0,Desktop,Returning,Reminder
CMP11670,2025-09-06,17,500,noël — offres limitées aujourd’hui,"repas, plage, tenue, moment, papa, anniversaire",31.11,5.52,0.98,Mobile,Returning,Seasonal
CMP11188,2024-04-28,14,10000,nouveautés pour vous — 2 jours seulement,"éditorial, inspiration, décryptage, focus, produit, guide",6.99,0.1,0.15,Desktop,Inactive,Newsletter
CMP11614,2023-08-20,10,2000,gagnez : jusqu’à 25% de remise !,"nouvelle, cadeau, commande, gagnez, exceptionnelle, offre",24.99,3.37,0.62,Mobile,Loyal,Promotion
CMP12340,2025-06-01,6,1000,commande — livraison gratuite,"urgent, coupon, gratuit, limité, exceptionnelle, réduction",15.85,0.93,0.71,Mobile,Inactive,Promotion
CMP15667,2024-11-07,6,500,limité : jusqu’à 30% de remise !,"réduction, aujourd’hui, bénéficiez, manquant, finalisez, achetez",22.6,5.31,0.42,Mobile,Returning,Reminder
CMP12873,2025-03-10,2,500,pâques pour vous — 4 jours seulement,"tradition, fin d’année, papa, ambiance, moment unique, vacances",17.5,1.06,0.0,Mobile,Returning,Seasonal
CMP15943,2025-01-17,20,5000,abandon : jusqu’à 30% de remise !,"paiement, encore, manquant, revenez, poursuivez, terminer",13.62,3.5,0.0,Mobile,Inactive,Reminder
CMP13017,2024-07-03,21,1000,instantané — ne manquez pas cette opportunité,"avantage, super, commande, stock, nouvelle, coupon",11.75,0.83,0.46,Mobile,Returning,Promotion
CMP14092,2023-09-28,23,1000,spécial — livraison gratuite,"client, bonus, urgent, remise, avantage, gratuit",6.13,1.31,0.02,Tablet,Inactive,Promotion
CMP13290,2024-03-31,5,500,super sur nos best-sellers,"soldes, surprise, coupon, semaine, vente, craquez",17.98,3.12,0.0,Mobile,Returning,Promotion
CMP10095,2024-02-09,6,2000,produit — ne manquez pas cette opportunité,"astuces, bon plan, collaboration, coulisses, interview, thématique",21.02,4.49,0.16,Desktop,VIP,Newsletter
CMP13403,2023-09-28,6,2000,créatif : nos clients adorent,"sélection, découvrez, incontournable, moment, story, créatif",8.57,1.18,0.05,Mobile,Returning,Newsletter
CMP21577,2025-03-25,20,10000,bon : jusqu’à 15% de remise !,"prix, surprise, bon, exceptionnelle, offre, satisfaction",21.58,1.54,0.0,Mobile,VIP,Promotion
CMP17188,2024-09-01,23,20000,gratuit : découvrez nos nouveautés,"inédit, exceptionnelle, exclusif, stock, satisfaction, limité",12.67,1.76,0.25,Mobile,New,Promotion
CMP15802,2024-03-12,3,500,innovation : nos clients adorent,"design, inspiration du mois, lancement, décryptage, bon plan, recommandation",10.59,1.29,0.07,Mobile,Returning,Newsletter
CMP13098,2025-08-25,7,10000,surprise sur nos best-sellers,"merci, rejoignez, longtemps, redécouvrez, club, invitation",9.02,5.23,0.3,Desktop,New,Re-engagement
CMP13418,2023-09-03,9,1000,deal : nos clients adorent,"flash, équipe, inédit, duo, baisse, soldes",23.87,1.72,0.4,Mobile,Loyal,Promotion
CMP17634,2024-02-10,6,1000,anniversaire : nos clients adorent,"esprit, vacances, cadeau, automne, pâques, ambiance",27.57,2.93,0.78,Mobile,Loyal,Seasonal
CMP21043,2023-01-14,5,1000,cadeau — livraison gratuite,"code, nouvelle, avantage, jusqu’à, prix, commande",4.46,0.34,0.0,Tablet,New,Promotion
CMP19717,2025-04-17,17,1000,limité — livraison gratuite,"exceptionnelle, offre, gratuit, urgent, client, instantané",24.34,4.1,0.28,Tablet,Returning,Promotion
CMP11413,2025-08-18,22,1000,flash sur nos best-sellers ❤️,"exception, essai, surprise, cadeau, stock, meilleur",17.8,1.61,0.51,Mobile,Loyal,Promotion
CMP21793,2024-10-09,1,500,gratuit : jusqu’à 30% de remise !,"rabais, coupon, profitez, équipe, craquez, exceptionnelle",24.8,3.12,0.57,Tablet,VIP,Promotion
